OBJECTID,UNIT_ID,LMS_ID,PARK_NAME,PARK_LBL,ACCESS_TYP,RPT_ACRES,GIS_ACRES,AGNCY_NAME,AGNCY_LEV,AGNCY_TYP,AGNCY_WEB,MNG_AGENCY,COGP_TYP,NDS_AN_TYP,NEEDS_ANLZ,TKIT_SUM,AMEN_RPT,PRKINF_CND,AM_OPNSP,AM_TRLS,TRLS_MI,TENIS,BSKTB,BASEB,SOCCR,MPFLD,FITZN,SK8PK,PCNIC,PLGND,POOLS,SPPAD,DGPRK,GYM,COMCT,SNRCT,RSTRM,TOTAL_GOOD,TOTAL_FAIR,TOTAL_POOR,TYPE,CENTER_LAT,CENTER_LON,ADDRESS,CITY,ZIP,HOURS,PHONES,IS_COUNTY,Shape__Area,Shape__Length
680,6405,,Fossil Ridge Adjacent - McKinnon,Fossil Ridge Adjacent - McKinnon,Open Access,0.365,0.36490051,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.1373209,-118.4457497,Sherman Oaks,Los Angeles,91423,,,No,15895.00195,621.486826
971,6864,,Dixie Canyon Park,Dixie Canyon Park,Open Access,18.29,18.28974864,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Santa Monica Mountains Conservancy,Community Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.133458,-118.4239287,Sherman Oaks,Los Angeles,91423,,,No,796698.2676,5879.414301
974,6867,,Longridge Park,Longridge Park,Open Access,54.372,54.37020211,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.13346766,-118.4208086,3400 Longridge Terrace,Los Angeles,91423,,,No,2368356.551,9445.599297
1606,14976,,Van Nuys Sherman Oaks Rec. Ctr.,Van Nuys Sherman Oaks Rec. Center,Open Access,65.549,65.54592889,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Good,Present - Poor,0,8,2,12,3,0,1,0,1,2,1,0,0,0,1,1,1,11,17,5,Local Park,34.16212876,-118.443519,14201 Huston St,Los Angeles,91423,,(818) 783-5121,No,2855169.241,8983.173906
2137,45414,73929,Deervale-Stone Canyon Park,Deervale-Stone Canyon Park,Open Access,79.402,79.39886687,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.14179379,-118.4560507,Sherman Oaks,Los Angeles,91403,,,No,3458600.808,13187.54043
2309,45827,,Sherman Oaks Castle Park,Sherman Oaks Castle Park,Restricted Access,4.978,4.9780127,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.1617373,-118.4679356,4989  Sepulveda Blvd,Los Angeles,91403,,(818) 756-9459,No,216841.3672,2398.720837
2312,45830,,Teichman Family Magnolia Park,Teichman Family Magnolia Park,Open Access,3.866,3.86574602,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Local Park,34.16494117,-118.4689137,15365  Magnolia Blvd,Los Angeles,91403,,,No,168391.2207,2731.683145
2684,46358,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,3.271,3.2713483,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13884154,-118.4630111,,Los Angeles,91403,,,No,142499.3613,3418.641066
2702,46377,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,2.856,2.85612039,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.14268766,-118.4444067,,Los Angeles,91423,,,No,124412.1084,3570.689556
2873,46558,,Oak Forest West,Oak Forest West,Open Access,1.482,1.48176693,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.1425209,-118.4446568,,Los Angeles,91423,,,No,64545.50977,1331.733391
2950,46641,,Los Angeles Riverfront Park,Los Angeles Riverfront Park,Open Access,6.2,6.20019375,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.15053094,-118.4240467,Los Angeles River Bike Path,Los Angeles,91423,,,No,270079.3584,11848.69704
31,749,,Fryman Canyon Natural Area,Fryman Canyon Natural Area,Open Access,60.809,60.8071365,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12284769,-118.3927837,8401 Mulholland Dr,Los Angeles,91604,,,No,2648748.275,9275.094016
967,6860,,Fryman Canyon Park,Fryman Canyon Park,Open Access,64.844,64.84140303,United States National Park Service,Federal,Federal Agency,http://www.nps.gov/,United States National Park Service,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.12439216,-118.3841318,8401 Mulholland Dr,Los Angeles,91604,,,No,2824480.206,9928.523578
968,6861,23026,Wilacre Park,Wilacre Park,Open Access,125.06,125.0555974,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Santa Monica Mountains Conservancy,Regional Park,Regional Openspace,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.13390589,-118.4005259,3431 Fryman Rd,Los Angeles,91604,,,No,5447400.04,18127.38525
969,6862,23025,Coldwater Canyon Park (City of Los Angeles),Coldwater Canyon Park,Open Access,41.743,41.74104396,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.12956029,-118.4035443,Coldwater Canyon Ave,Los Angeles,91604,,,No,1818232.606,10316.56075
975,6868,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,57.796,57.79432403,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.13433025,-118.4151349,,Los Angeles,91604,,,No,2517510.681,11358.71423
977,6876,,Fryman Canyon Park,Fryman Canyon Park,Open Access,33.091,33.08955152,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12533943,-118.3950012,8401 Mulholland Dr,Los Angeles,91604,,,No,1441375.099,4955.813501
1530,12817,,Los Angeles City Water Resource Parkland 14,Los Angeles City Water Resource Parkland,No Public Access,0.886,0.88641059,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13181527,-118.3704054,,Los Angeles,91604,,,No,38611.88965,834.6976639
1531,12818,,Los Angeles City Water Resource Parkland 15,Los Angeles City Water Resource Parkland,No Public Access,1.788,1.78787384,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13155926,-118.3709199,,Los Angeles,91604,,,No,77879.47168,1517.457104
1532,12819,,Los Angeles City Water Resource Parkland 16,Los Angeles City Water Resource Parkland,No Public Access,1.448,1.4483425,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12687045,-118.3801745,,Los Angeles,91604,,,No,63089.54883,1241.523928
1572,14525,,Studio City Park,Studio City Park,Open Access,9.308,9.30806874,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Good,0,4,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,9,1,Local Park,34.15221897,-118.4083684,12621  Rye St,Los Angeles,91604,,(818) 769-4415,No,405457.8555,2576.780825
1932,25937,23034,South Weddington Park,South Weddington Park,Open Access,14.042,14.04186273,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Local Park,34.14138219,-118.3646952,10800  Valleyheart Dr,Los Angeles,91604,,(818) 766-8445,No,611661.0898,5033.557291
2229,45742,23832,Campo De Cahuenga,Campo De Cahuenga,Open Access,0.731,0.7306938,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.13983434,-118.3621789,3919 Lankershim Blvd,Los Angeles,91604,,,No,31828.89551,714.9678538
2659,46331,,Fryman Canyon Park,Fryman Canyon Park,Open Access,0.407,0.40667986,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.12780111,-118.3937707,8401 Mulholland Dr,Los Angeles,91604,,,No,17714.89746,1053.540639
2796,46479,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,2.569,2.56871794,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13500225,-118.3978018,,Los Angeles,91604,,,No,111892.9043,1761.12164
22,519,2165,Fernangeles Rec. Center,Fernangeles Rec. Ctr.,Open Access,9.263,9.26238581,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,1,2,0,1,0,0,0,1,1,0,0,1,0,0,1,3,4,1,Local Park,34.22910231,-118.4022476,8851  Laurel Canyon Blvd,Los Angeles,91352,,(818) 767-4171,No,403467.9111,2537.85403
941,6827,73981,La Tuna Canyon Park,La Tuna Canyon Park,Open Access,896.965,896.9036413,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Regional Park,Regional Openspace,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.22680267,-118.3087264,8000 La Tuna Canyon Rd,Los Angeles,91352,,,No,39068966.34,43861.34001
942,6828,,Verdugo Mountains Park Property,Verdugo Mtns. Park Property,Open Access,252.47,252.4525851,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,Regional Park,Regional Openspace,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.22754891,-118.2724419,9999 Edmore Pl,Los Angeles,91352,,,No,10996790.63,23020.68025
943,6829,,Henderson Canyon Open Space,Henderson Canyon OS,Open Access,213.981,213.966586,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.21857289,-118.2838363,,Los Angeles,91352,,,No,9320347.206,15610.09203
951,6840,,Verdugo Mountain Park,Verdugo Mtn. Park,Open Access,633.091,633.04774,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Regional Park,Regional Openspace,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.22496551,-118.3366367,9999 Edmore Pl,Los Angeles,91352,,,No,27575449.27,62620.3234
961,6852,,Verdugo Hills SMMC Parkland,Verdugo Hills SMMC Parkland,Open Access,1.177,1.17739361,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Santa Monica Mountains Conservancy,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.23283894,-118.3445674,,Los Angeles,91352,,,No,51287.06152,1032.123085
962,6853,,Unnamed site - Santa Monica Mountains Conservancy, ,Open Access,30.8,30.79755272,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.22961357,-118.3465379,,Los Angeles,91352,,,No,1341536.032,5033.96691
963,6854,73981,La Tuna Canyon Park,La Tuna Canyon Park,Open Access,118.064,118.0558615,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Regional Park,Regional Openspace,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.227886,-118.2903588,8000 La Tuna Canyon Rd,Los Angeles,91352,,,No,5142492.75,17738.92725
1566,14503,2203,Stonehurst Rec. Center,Stonehurst Rec. Ctr.,Open Access,13.71,13.70871157,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,5,2,0,Local Park,34.24843814,-118.3757835,9901  Dronfield St,Los Angeles,91352,,(818) 767-0314,No,597149.0918,3115.49048
1574,14547,2193,Sun Valley Park & Rec. Center,Sun Valley Park & Rec. Ctr.,Open Access,17.262,17.26073781,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,None,Present - Good,0,2,1,3,1,0,1,0,0,1,1,0,0,0,1,0,2,7,4,2,Local Park,34.21841717,-118.3725297,8133  Vineland Ave,Los Angeles,91352,,(818) 767-6151,No,751874.7285,3690.023135
2136,45413,73927,Sheldon-Arleta Park,Sheldon-Arleta Park,Open Access,45.162,45.15863246,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, County of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,None,Present - Good,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,Local Park,34.2269026,-118.4073407,12455 Wicks St,Los Angeles,91352,,,No,1967102.158,5488.787867
2175,45577,73813,South East Valley Rollers & Skateboard Park,South East Valley Rollers & Skateboard Park,Open Access,2.197,2.19672699,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Special Use,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,Local Park,34.23115239,-118.405751,12477-12511 W. Sheldon St,Los Angeles,91352,,,No,95689.04492,1412.952152
2234,45747,73844,De Garmo Park,De Garmo Park,Open Access,1.645,1.6449028,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Good,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Local Park,34.21516503,-118.3527761,10110  Arminta St,Los Angeles,91352,,(818) 506-7456,No,71651.68066,3310.091938
2518,46153,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,0.034,0.03443092,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.23502013,-118.3202297,,Los Angeles,91352,,,No,1499.804688,169.9879952
2580,46232,,Unnamed site - Santa Monica Mountains Conservancy, ,Unknown Access,145.791,145.7815326,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.22488531,-118.2799881,,Los Angeles,91352,,,No,6350218.159,11803.54073
2720,46397,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,26.116,26.11396158,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.23846914,-118.3548883,,Los Angeles,91352,,,No,1137519.614,9744.605206
2838,46522,,"Unnamed site 2 - Los Angeles, City of", ,Unknown Access,73.611,73.6062288,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.2306491,-118.2813315,,Los Angeles,91352,,,No,3206274.499,9457.641327
65,1374,57407,Hansen Dam Park,Hansen Dam Park,Open Access,419.629,419.5950819,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Regional Park,Regional Park,Yes,Yes,Yes,Good,Present - Good,Present - Good,0,0,0,7,5,0,1,1,2,1,1,0,0,0,0,0,2,12,6,2,Regional Recreation Park,34.2690272,-118.3891607,11770  Foothill Blvd,Los Angeles,91040,,(818) 899-4537,No,18277488.65,38610.05485
940,6826,,Fond Wilderness Preserve,Fond Wilderness Preserve,Open Access,498.462,498.4245145,Fond Land Preservation Foundation,Non Profit,Non Profit - Land Trust,http://www.flpf.org/,Fond Land Preservation Foundation,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.24803968,-118.3355576,,Los Angeles,91040,,,No,21711285.02,42817.63565
953,6842,25064,Green Verdugo Reservoir,Green Verdugo Reservoir,No Public Access,105.011,105.0033432,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.25604585,-118.3358679,Green Verdugo Reservoir,Los Angeles,91040,,,No,4573927.336,9460.51612
1236,7323,,Gabrielino Equestrian Park,Gabrielino Equestrian Park,Open Access,69.724,69.71793145,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Special Use,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Good,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Local Park,34.27109437,-118.3700049,11126 Orcas Avenue   ,Los Angeles,91040,,,No,3036900.947,7362.092678
1350,12349,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,10.982,10.98135776,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.26424413,-118.3618886,,Los Angeles,91040,,,No,478346.0322,3630.281848
1575,14571,2194,Sunland Park,Sunland Park,Open Access,14.32,14.31935828,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,2,2,4,0,1,0,1,1,1,0,0,0,0,1,1,1,12,2,1,Local Park,34.26075299,-118.3218858,8651  Foothill Blvd,Los Angeles,91040,,(818) 352-5282,No,623748.7539,5129.639173
1703,18355,,Danchik,Danchik,Unknown Access,2.17,2.16955627,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.26305779,-118.3345738,15333 Sherman Way # P,Los Angeles,91040,,,No,94505.49609,1472.272916
